cluster,pct_FF,pct_SI,pct_FC,pct_SL,pct_CH,pct_CU,pct_FS,pct_KC,pct_ST,pct_KN,avg_velo_FF,spin_overall,groundball_rate,whiff_rate
R_0,0.43357730711047937,0.05431427765966715,0.0199610746369506,0.2865506024426047,0.1362252531477942,0.040370129188850204,0.004061749692790481,0.008872268068998213,0.01546544004045304,4.424778761062198e-06,94.84720074432752,2268.1651197009573,0.3980320526869285,0.2467625730310994
R_1,0.25104326998850374,0.16391478852227698,0.2216914226431647,0.0688375085481237,0.08877985606842549,0.148991297850417,0.011435443962397231,0.0028678129067847974,0.03657580611900159,0.0014648144934039033,93.09758743596332,2298.269676606713,0.42426782641683725,0.2217132355004508
R_2,0.4011413499944235,0.0928454796246335,0.043035520417311054,0.09853765438517943,-2.7755575615628914e-17,0.03406141522491743,0.3004884610638915,0.010651886733000524,0.01914247793626596,1.0842021724855044e-19,94.53101780469154,1980.7344876648713,0.41286894036305766,0.2551078618123409
R_3,0.3121555359983601,0.15160738144419228,0.09083800618155416,0.017834079018596044,0.0780898419521657,0.02686731747213461,0.006986607082967715,0.006040092302158762,0.3094895109866177,0.0,93.92978465382402,2393.8421890558716,0.4066680540958684,0.2386976515706685
R_4,0.11458527129855986,0.4200454624533444,0.04539473260614528,0.2740058979171881,0.07185871174732904,0.01578856655174815,0.0061727341893957795,0.007240585423646383,0.04106290680320905,-2.168404344971009e-19,95.18719426946477,2238.099280672731,0.5139724821106553,0.2237832658116753
R_5,0.3463967023019342,0.11587616716694424,0.05661864145845315,0.08262341399249289,0.046291183746905544,0.0,0.02672856628036481,0.3225861465854788,0.002836995053944559,1.0842021724855044e-19,95.35982475364385,2276.3801890173527,0.4795231726744698,0.25664171573936284
L_0,0.11831732312251445,0.42964123572644075,0.05315673016457165,0.1051859941577376,0.1872096756420067,0.07426597082084174,0.001424178261746319,3.61846866406227e-05,0.030762707417500153,0.0,92.30088013154834,2089.1362092699333,0.5238967049808444,0.22122483715045635
L_1,0.43310220897524077,0.06548919715236229,0.011311246209118206,0.3113715767166634,0.07616866087275004,0.08018823585681382,0.005803306698628782,0.002300219513334277,0.014217926268297786,0.0,94.03004206512338,2279.2172209793707,0.4196508608050157,0.2571614926838267
L_2,0.36253369272237196,0.001347708894878702,0.0,0.010781671159029643,0.0,0.0,0.35818812086707286,0.0,0.21159029649595687,0.0,90.4910780669145,1739.4358974358975,0.45038167938931295,0.2619718309859155
L_3,0.40611378431846784,0.04534383636035583,0.13547055382397194,0.057348526992060764,0.1999296080160795,0.06284462398157283,0.0005436307519640811,0.03232392741544636,0.05989891601299541,0.0,91.66614738264485,2129.943375745159,0.37785872684669164,0.21287868277109154
L_4,0.21097252882959439,0.25648229073390044,0.11835046710925323,0.0006633709416071776,0.05307986730190056,0.0040621436716077736,0.005199819593693624,0.006701807228915663,0.34448770458952716,0.0,92.70039216782602,2361.5486355225785,0.45701170302155625,0.22568470267409105
