cluster,pct_FF,pct_SI,pct_FC,pct_SL,pct_CH,pct_CU,pct_FS,pct_KC,pct_ST,pct_KN,avg_velo_FF,spin_overall,groundball_rate,whiff_rate
R_0,0.40515783779564857,0.10742349758143864,0.11383171153024446,0.029533497433962413,0.07992103772673939,0.00522624979147919,0.00014481734911842362,0.25428423709402637,0.0,0.0,93.72329007169424,2310.1964753719567,0.4647313563107522,0.2331169432809351
R_1,0.5018420733865769,0.08498473422428332,0.00874805066092682,0.27979424953746723,0.06463247217495875,0.04460701923488705,0.0036394950993138657,0.0033158674770977815,0.0,0.0,94.28219100695193,2257.341481501887,0.4277420159244218,0.2389753903989462
R_2,0.4403201613641137,0.0822082566203542,0.09832615117879188,0.06054046855236664,0.13798691787587886,0.1562444302423342,0.0015816583067725168,0.0014311334450007006,-4.336808689942018e-18,0.010097895957589094,92.19193492612528,2181.127030947584,0.4291759252935343,0.21230822455944012
R_3,0.15635301844184435,0.4577233651299965,0.023305041462638225,0.16113292633228452,0.09527280627638275,0.09275053137844577,0.002996863566653237,0.004791035702331281,3.865886862059256e-05,-8.673617379884035e-19,92.74436101984396,2163.3244764593956,0.5185597512294586,0.19185589011355272
R_4,0.21921049291122024,0.22893904497472142,0.20896350504717034,0.0013737561554479916,0.03199890540167441,0.01385270364991531,0.003349628824913997,0.013319025096823487,0.26941927704118346,0.0,94.10340260683954,2398.482090967761,0.49376114089703677,0.2450382420836122
R_5,0.39508976090220344,0.10862845150792756,0.04252098479246473,0.09880785857738987,0.022494416781143,0.06284274545839162,0.265192645824593,-3.469446951953614e-18,-8.673617379884035e-19,-8.673617379884035e-19,92.59058810578725,2009.1451477617402,0.42981612144116027,0.2299130952986784
L_0,0.5756849624928868,0.04582922291748043,0.012338869872273867,0.21923670179648386,0.08808642045504368,0.04817087756237085,0.0010404161664665842,0.0032578875171467812,4.336808689942018e-19,0.0,93.5661959498501,2225.3330635294083,0.4247110634651464,0.24190490245987054
L_1,0.1961949453313668,0.3092328890166963,0.024158658928900855,0.05217901113933944,0.09721468606611954,1.3877787807814457e-17,-8.673617379884035e-19,0.31497111518384846,0.0,0.0,91.20935790925692,2222.74455884317,0.5081525155257164,0.23396832966380976
L_2,0.3913196160516778,0.15470492460419774,0.10089622959558,0.01965555130107033,0.14371116627542155,0.1749975760123381,-5.204170427930421e-18,0.0022943849875384885,0.006015763630217583,0.0,90.9593053022552,2166.627796533679,0.4539546002158043,0.21244227188471942
L_3,0.13414115889683953,0.4712096494578842,0.01009221974486186,0.20524704511158898,0.12044161697934405,0.044260226252175135,0.003067484662576684,0.003404850689374614,4.336808689942018e-19,0.0,91.09425064360506,2135.4616704824125,0.5248936738275339,0.2095518670068312
L_4,0.3757200225062899,0.07906134093077435,0.11191798376762069,0.07567739980843308,0.006193934216146946,0.048483554036736445,0.30123709322609604,-3.469446951953614e-18,0.0,0.0,92.1847893971906,1934.162869863557,0.40127405801030086,0.20265247452453472
