cluster,pct_FF,pct_SI,pct_FC,pct_SL,pct_CH,pct_CU,pct_FS,pct_KC,pct_ST,pct_KN,avg_velo_FF,spin_overall,groundball_rate,whiff_rate
R_0,0.234405061537105,0.17918485485809843,0.38959440571187126,0.0534919731340264,0.03762640998534532,0.0817696743867104,0.011758948121711625,0.007881731424676207,0.004105090311986865,4.336808689942018e-19,93.02490040073485,2347.407591856717,0.42758490223016576,0.2318395952537744
R_1,0.45111090308217144,0.09843023393612556,0.030602790577999004,0.12554399268446959,0.20805611887337835,0.0787261952766339,0.0021560357218596126,0.0048182742607138125,3.469446951953614e-18,4.336808689942018e-19,91.81946049242015,2129.901831973263,0.411313714767627,0.21910912707912433
R_2,0.1158854611027213,0.4896883622254847,0.029807129630262864,0.19683730212413708,0.08050875349335522,0.06137663884333604,0.0073826071251911485,0.007683430077050805,1.734723475976807e-18,0.005307363388897587,92.77950636477037,2165.4306124057434,0.5046485646730414,0.20051729509142935
R_3,0.32068677434925374,0.19973612312745173,0.05433233128018732,0.006351351351351342,0.03870063076792364,0.03859002937830203,0.022552975510721992,0.005230221556044776,0.3128588942325104,0.0,93.74996754927159,2384.2618131818385,0.39260435661349447,0.25894828784227414
R_4,0.49408012115996186,0.08256929290722556,0.009104122539069663,0.3276376226836849,0.05568029122038538,0.022868742255450145,0.0065413030967766735,0.0014048552100892515,1.734723475976807e-18,0.0,94.6726634004005,2310.3634936151857,0.4158512370129092,0.2587394940906554
R_5,0.4132457658147743,0.11105392597751154,0.06588615648089187,0.06385451321648586,0.05954537874675736,0.005801405389684697,0.006789100314903202,0.26817774817853235,0.004444444444444446,0.0,93.9332384452383,2330.268610443054,0.43930689163901027,0.2549724059381052
R_6,0.38439850651891805,0.13308135362889717,0.022417219265229715,0.10551586168869259,0.013524218823580458,0.0459463950824496,0.27517550316376715,0.019712755798290134,1.734723475976807e-18,0.0,92.23890609985386,1945.381776252194,0.43291179847900363,0.24702056626096539
R_7,0.49426978261287396,0.08506078784622849,0.027549387928608907,0.09133604496802822,0.05686658326292768,0.2357785357225188,0.0028424318181538115,6.938893903907228e-18,0.0025666544445026454,4.336808689942018e-19,93.76318352121784,2376.1751714036654,0.42056902706251514,0.22324081806140986
L_0,0.3167395428485666,0.19234355995330335,0.04691516423791024,0.08387585205800599,0.1059218096992844,-1.3877787807814457e-17,0.0,0.2542040712029295,0.0,0.0,91.29053354567434,2191.794877435286,0.43791030282881843,0.23668357978311527
L_1,0.27468870309780935,0.11224847233491668,0.30884226520773916,0.026581562038227008,0.16288241814559176,0.10772835066024605,1.734723475976807e-18,0.0014554163596168061,0.005532359081419626,0.0,91.04352134455748,2184.795208285442,0.4502268081321235,0.22809719635183803
L_2,0.4630864735374195,0.10329541347718259,0.011869635193747577,0.11848586486606573,0.1584441603270205,0.1411660177439594,-6.938893903907228e-18,0.0022484955520669717,0.0009582055767003478,0.0,90.96940884171727,2209.28213772909,0.39796405037199833,0.21201627804144427
L_3,0.4849384803666378,0.09068087372653387,0.004689012584704728,0.3166605397521315,0.0474834906961369,0.036364492653724184,0.002224919093851133,0.0,0.014284196102519558,0.0,93.78483435285052,2304.3344552361586,0.4370352340427031,0.28077303322470454
L_4,0.06895327666906137,0.5553447910803941,0.024383628927870833,0.15672496383772674,0.11967379420975523,0.06947755673022903,-5.204170427930421e-18,0.005411818081846017,8.673617379884035e-19,0.0,91.56893987784939,2123.318573346807,0.553957390923012,0.21036026319650578
L_5,0.4679080576283928,0.05803085266733499,0.030371485943775107,0.09804035213638297,0.0,0.048039222352162604,0.29761002927195157,0.0,0.0,0.0,92.8387329000307,1940.6680240586088,0.4773523759372397,0.28282445071712103
