cluster,pct_FF,pct_SI,pct_FC,pct_SL,pct_CH,pct_CU,pct_FS,pct_KC,pct_ST,pct_KN,avg_velo_FF,spin_overall,groundball_rate,whiff_rate
R_0,0.12126619714687245,0.4489567352396406,0.03265595329044009,0.24567579912113008,0.08060697610561952,0.047451408212652486,0.009578345654060317,0.010653762415527093,0.003006135831283724,0.0,93.51455388889394,2192.8456310240213,0.5045681515405822,0.21905810065256187
R_1,0.4799345398259783,0.036775257233831765,0.02146269491620137,0.3302547078156323,0.06613600895706623,0.047853420414101476,0.005764231063184865,0.009605297088803377,0.001944719256109454,0.0,94.60811333194248,2362.045429695279,0.39527727836709703,0.27711152023060504
R_2,0.3029216948884106,0.10940290523148077,0.13806178172402703,0.02792635679624847,0.09218062327281687,0.0,0.001934984520123844,0.3243447513929793,1.734723475976807e-18,0.0,93.35381392126703,2278.591146426572,0.4749330677136254,0.26479145476829297
R_3,0.31971417087613535,0.12922485167172595,0.028445424027298674,0.10439877699859464,0.013093559375742692,0.07448649075176819,0.2950719437425078,0.0354939208782222,3.469446951953614e-18,0.0,92.88634466451482,2023.731418720254,0.43403741558094533,0.2611824681077834
R_4,0.3516369570744852,0.12195463211725478,0.21787753847356547,0.03969729095907107,0.03423581967736089,0.2227274929994686,0.005315634313342667,1.734723475976807e-17,0.0037542834106027044,0.0,93.59505860976299,2452.9345684798304,0.4123619269063478,0.2721913446339126
R_5,0.34005283759507277,0.15588915623691346,0.08098085245331922,0.0033017829627999262,0.07285837602421082,0.01782962799911951,0.0,0.028546600283180425,0.3003800722464445,0.0,93.83824783364379,2403.1735659476158,0.3624290295697713,0.24119056937678868
R_6,5.551115123125783e-17,0.2996773804376053,0.34315408006542397,0.0964269349331251,0.12669230736224427,0.07501633973114392,0.0,0.05866093366093367,1.734723475976807e-18,0.0,-1.4210854715202004e-14,2342.720622945613,0.45157154372724884,0.23228646598051972
R_7,0.4212620746647567,0.0793140756386099,0.040137172797426374,0.112757093369289,0.24447357764736197,0.08794110944701573,0.0035846828609986635,0.0028340080971660103,0.006440798606891656,0.0,92.82923196625202,2154.0747440952478,0.43388915065242334,0.23831760062067522
L_0,0.37797206534494837,0.05515485992580266,0.36313929690506774,0.026603601987868652,0.06582135281994436,0.09825937246691775,-8.673617379884035e-19,-6.938893903907228e-18,0.013049450549450555,6.505213034913027e-19,92.00501260593157,2310.751462022802,0.4375117536106739,0.24189383134884995
L_1,0.515626532963455,0.05718984542775038,0.0004935138183869009,0.19711117324839078,0.16629268095326716,0.05139411726554141,-2.6020852139652106e-18,0.0026813074565883513,0.00914285714285715,8.673617379884035e-19,92.4292583983881,2218.194607954636,0.4346189802243803,0.2495422226490105
L_2,0.5118483412322274,0.0,0.0,0.07109004739336493,0.0,0.0,0.4075829383886256,0.0,0.009478672985781991,0.0,91.6574074074074,1926.895486935867,0.4107142857142857,0.35467980295566504
L_3,0.0,0.5778401122019635,0.0,0.35073131636946503,0.07142857142857144,0.0,0.0,0.0,3.469446951953614e-18,0.0,0.0,2198.619832378706,0.3073529411764706,0.3348574502420656
L_4,0.019106469912684165,0.44276715585847104,0.0892116182572614,-1.3877787807814457e-17,0.07997218358831712,0.0,0.0,0.3689425723832663,3.469446951953614e-18,0.0,92.88623188405796,2281.7552032962894,0.3979885057471264,0.2838875046538935
L_5,0.0,0.543621558033685,0.08510177253225083,0.09338027164164514,0.2010063209514965,0.06317957128230786,0.0,0.0,0.01371050555861474,0.0,0.0,2047.6841560286757,0.47162472943722944,0.18382698865791666
L_6,0.26049861199860036,0.14136355293084854,0.151268489475682,0.029790304603079437,0.3094041527490108,0.0995775125038216,-8.673617379884035e-19,-3.469446951953614e-18,0.007622473449811587,8.673617379884035e-19,89.63701770781796,2056.993687856318,0.4265772612995129,0.24253430165159406
L_7,0.3002878723970907,0.2387961007323843,0.0,-1.3877787807814457e-17,0.0009416195856873921,0.001836547291092755,0.0,0.0,0.4581378599937449,0.0,93.6271867834063,2407.3693145979696,0.44192999780557385,0.2816196542311192
L_8,0.562111801242236,0.0,0.0,0.11180124223602485,0.0,0.14285714285714285,0.0,0.0,0.009316770186335406,0.17391304347826086,96.59668508287292,2218.4625,0.46,0.2781456953642384
L_9,0.1342138623803828,0.44962013486725017,0.06773831257787809,0.1818944667041332,0.11051797449570339,0.044342672142501115,0.0,0.011672576832151305,3.469446951953614e-18,8.673617379884035e-19,91.94747310428986,2148.528298522054,0.5465102998269773,0.21527273054703427
L_10,0.539507546564504,0.03477519755458024,0.01586507112925656,0.022239241277795058,0.08748320105391211,0.2803358989299462,8.673617379884035e-19,-3.469446951953614e-18,0.017590876828234715,6.505213034913027e-19,92.09482152788198,2405.8795807513397,0.3425719881367766,0.21939541362251197
L_11,0.48853607011226274,0.00382191175880206,0.015873015873015886,0.4450476270633238,0.002610105537847629,0.04411126965474791,0.0,0.0,6.938893903907228e-18,6.505213034913027e-19,93.05266919471468,2553.4139483534113,0.46520146630814624,0.28721007221204314
L_12,0.5158224583554916,0.02626673445178787,0.06410692150825703,0.09255388563914956,0.11975945465607944,0.00015664160401003546,0.0,0.18133390378522454,6.938893903907228e-18,6.505213034913027e-19,93.1800787889802,2297.8765266976434,0.41690011783210007,0.2588907323368585
