cluster,pct_FF,pct_SI,pct_FC,pct_SL,pct_CH,pct_CU,pct_FS,pct_KC,pct_ST,pct_KN,avg_velo_FF,spin_overall,groundball_rate,whiff_rate
R_0,0.434834048611755,0.11505548564999744,0.0275037119966566,0.11703475217182169,0.23858522777841112,0.05611556918117797,0.0026850675597644078,0.0013164193393968224,0.0,1.734723475976807e-18,93.04810936709528,2009.7117891543849,0.46159401030145675,0.2201761608899085
R_1,0.47532381453739625,0.12624980414416168,0.03838018810243833,0.08292593092728923,0.07591749033952871,0.1921635188931258,0.0012411309965053574,-1.734723475976807e-17,0.0,1.734723475976807e-18,93.43652727123089,2216.919541827254,0.4430832085067549,0.20217343013919842
R_2,0.15085780270456975,0.47079543615791286,0.029058620148438075,0.173030087061697,0.08560239598228934,0.06140174499278569,0.007582325672514651,0.011543298019667265,0.001718334345344951,1.734723475976807e-18,92.39082090171442,2090.7129326569857,0.5354523752593041,0.18423479428574932
R_3,0.39350214187207333,0.11758780628453022,0.0472460005792802,0.12927599260699146,0.00716093307349186,0.04377269854941748,0.25115098994502166,0.004464285714285716,0.0,0.0,92.68608449647776,2001.9629624303059,0.4403094281474715,0.22954123697380077
R_4,0.23142879371016206,0.12589038993832952,0.39493640404420133,0.03175897135841557,0.06133844219826494,0.11587327929912739,0.0015818000756723308,0.0322723475777066,0.0,1.734723475976807e-18,91.79219362962412,2248.066711758678,0.461939196849738,0.20121701191057187
R_5,0.4859098217002253,0.12105239922829697,0.03381311166977824,0.03650120255555665,0.07020339464830423,0.0036503065044097144,0.0004538852578068221,0.24418774066553345,0.0,1.734723475976807e-18,94.05280530502996,2218.0336807333624,0.46088318437462344,0.23152980626293948
R_6,1.1102230246251565e-16,0.5714941452880237,0.027856512272096692,0.18073397957515497,0.16780190524618616,0.019526947593358865,0.022553782095766826,0.0,0.0,0.0,0.0,1957.3891959815844,0.5279943489347048,0.20588896907192059
R_7,0.5026659822922923,0.08737857355859727,0.012373099118398963,0.31330897937422614,0.0562737814201622,0.017069830828666997,0.0031967143762171874,0.0007774122695345803,-2.168404344971009e-19,1.734723475976807e-18,93.98795600174357,2192.2319456275172,0.4214478688339898,0.23288145612358335
R_8,0.0984308131241084,0.2282453637660485,0.3931992337164751,0.002853067047075608,0.005247703062401271,0.0,0.0,0.0,0.2048736180163653,0.0,46.75108695652173,2396.146795308407,0.506435427574171,0.22416814900073245
R_9,0.10740492281836739,0.0,0.0,0.0,-1.3877787807814457e-17,0.07767402376910017,0.0,0.0,0.0,0.589094332782717,83.11535907859079,1724.5719311761686,0.4421453506823231,0.19861879788288178
L_0,0.1352603293699281,0.4849484495078322,0.009860549348114749,0.21311922082884063,0.09993380893860218,0.04085749425929045,1.734723475976807e-18,0.008233300608370839,0.0,0.0,91.19371362258937,2028.1989243648775,0.5397462826821824,0.1979059871142762
L_1,0.4395484284148605,0.17467105562901664,0.004693897445512352,0.0519828613653705,0.081656401732992,0.2420369873421283,-1.734723475976807e-18,1.734723475976807e-18,0.0,0.0,92.27802392178174,2229.302818155123,0.4645486177215049,0.21298698788583148
L_2,0.3735209284369256,0.15031645629571505,0.20030239613974885,0.01205374808317114,0.14866873093536204,0.10856630137889028,8.673617379884035e-19,0.003664823068248939,0.0,0.0,90.85240336353337,2068.918612137382,0.46152158017016576,0.20242439804831192
L_3,0.47625686201086853,0.08113904765139984,0.009825208907081447,0.15402548429797833,0.20943676257789373,0.062291892359158677,1.734723475976807e-18,0.002493638676844776,0.0,0.0,91.02042170035956,2029.484365405857,0.43561279987859913,0.20412871094230964
L_4,0.5515317638350772,0.0558550523112524,0.017226587826272677,0.31399134795988826,0.028563321889821122,0.02206099963931331,0.0017437961099932928,-1.0408340855860843e-17,0.0,0.0,93.21576819126473,2154.9841914468157,0.44341901844436654,0.254562465180178
L_5,5.551115123125783e-17,0.6416815646175362,0.008995462699166394,0.15107318324948293,0.12995798307006173,0.030114368305463525,-1.734723475976807e-18,0.031154255619830044,0.0,0.0,0.0,2145.36211878665,0.5190779090898308,0.22264966386847487
L_6,0.30452032692358555,0.13061543570708542,0.12566191446028513,0.053950032768770015,0.007331975560081458,0.04002257077613493,0.33545375195069693,1.734723475976807e-18,0.0,0.0,93.36044013191272,1770.052265561566,0.5221946263264845,0.24709905617815314
L_7,0.36003249501896534,0.2559192875464841,0.034357046476208485,0.00017149717029671385,0.13972570206789764,0.0005944125222904773,-1.734723475976807e-18,0.20520537672167394,0.0,0.0,91.40625191883716,2131.8147795208592,0.4707159284309018,0.20850366255711864
